date,GDPC1,PCECC96,PCDGx,PCESVx,PCNDx,GPDIC1,FPIx,Y033RC1Q027SBEAx,PNFIx,PRFIx,A014RE1Q156NBEA,GCEC1,A823RL1Q225SBEA,FGRECPTx,SLCEx,EXPGSC1,IMPGSC1,DPIC96,OUTNFB,OUTBS,INDPRO,IPFINAL,IPCONGD,IPMAT,IPDMAT,IPNMAT,IPDCONGD,IPB51110SQ,IPNCONGD,IPBUSEQ,IPB51220SQ,TCU,CUMFNS,PAYEMS,USPRIV,MANEMP,SRVPRD,USGOOD,DMANEMP,NDMANEMP,USCONS,USEHS,USFIRE,USINFO,USPBS,USLAH,USSERV,USMINE,USTPU,USGOVT,USTRADE,USWTRADE,CES9091000001,CES9092000001,CES9093000001,CE16OV,CIVPART,UNRATE,UNRATESTx,UNRATELTx,LNS14000012,LNS14000025,LNS14000026,UEMPLT5,UEMP5TO14,UEMP15T26,UEMP27OV,LNS13023621,LNS13023557,LNS13023705,LNS13023569,LNS12032194,HOABS,HOANBS,AWHMAN,AWHNONAG,AWOTMAN,HWIx,HOUST,HOUST5F,PERMIT,HOUSTMW,HOUSTNE,HOUSTS,HOUSTW,CMRMTSPLx,RSAFSx,AMDMNOx,AMDMUOx,INVCQRMTSPL,PCECTPI,PCEPILFE,GDPCTPI,GPDICTPI,IPDBS,DGDSRG3Q086SBEA,DDURRG3Q086SBEA,DSERRG3Q086SBEA,DNDGRG3Q086SBEA,DHCERG3Q086SBEA,DMOTRG3Q086SBEA,DFDHRG3Q086SBEA,DREQRG3Q086SBEA,DODGRG3Q086SBEA,DFXARG3Q086SBEA,DCLORG3Q086SBEA,DGOERG3Q086SBEA,DONGRG3Q086SBEA,DHUTRG3Q086SBEA,DHLCRG3Q086SBEA,DTRSRG3Q086SBEA,DRCARG3Q086SBEA,DFSARG3Q086SBEA,DIFSRG3Q086SBEA,DOTSRG3Q086SBEA,CPIAUCSL,CPILFESL,WPSFD49207,PPIACO,WPSFD49502,WPSFD4111,PPIIDC,WPSID61,WPU0531,WPU0561,OILPRICEx,AHETPIx,CES2000000008x,CES3000000008x,COMPRNFB,RCPHBS,OPHNFB,OPHPBS,ULCBS,ULCNFB,UNLPNBS,FEDFUNDS,TB3MS,TB6MS,GS1,GS10,AAA,BAA,BAA10YM,TB6M3Mx,GS1TB3Mx,GS10TB3Mx,CPF3MTB3Mx,BOGMBASEREALx,M1REAL,M2REAL,BUSLOANSx,CONSUMERx,NONREVSLx,REALLNx,TOTALSLx,TABSHNOx,TLBSHNOx,LIABPIx,TNWBSHNOx,NWPIx,TARESAx,HNOREMQ027Sx,TFAABSHNOx,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,UMCSENTx,B020RE1Q156NBEA,B021RE1Q156NBEA,GFDEGDQ188S,GFDEBTNx,IPMANSICS,IPB51222S,IPFUELS,UEMPMEAN,CES0600000007,TOTRESNS,NONBORRES,GS5,TB3SMFFM,T5YFFM,AAAFFM,WPSID62,PPICMM,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,CES0600000008,DTCOLNVHFNM,DTCTHFNM,INVEST,HWIURATIOx,CLAIMSx,BUSINVx,ISRATIOx,CONSPIx,CP3M,COMPAPFF,PERMITNE,PERMITMW,PERMITS,PERMITW,NIKKEI225,TLBSNNCBx,TLBSNNCBBDIx,TTAABSNNCBx,TNWMVBSNNCBx,TNWMVBSNNCBBDIx,TLBSNNBx,TLBSNNBBDIx,TABSNNBx,TNWBSNNBx,TNWBSNNBBDIx,CNCFx,S.P.500,S.P..indust,S.P.div.yield,S.P.PE.ratio
9/1/1967,0.009416732,0.005106785,-0.008069802,0.013542983,-0.000933146,0.028900803,0.011896626,-0.013766169,-0.001723196,0.051436769,1.1,0.011051445,6.8,0.015488715,0.003662354,-0.008057129,0.013044261,0.00945942,0.008437842,0.008332033,0.006852863,-0.001485421,0.001111835,0.011996968,0.00896867,0.003774377,0.007814285,0.001673102,-0.001520029,-0.012182795,-0.015667223,86.0431,85.9545,0.0068805,0.00641439,-0.000728938,0.009893539,0.000795008,-0.00232153,0.001781797,0.012771307,0.01480022,0.014036065,0.00375746,0.0111214,0.011729881,0.014333308,-0.017161539,0.007455892,0.00907521,0.01078575,0.004752472,0.006995481,0.013030444,0.008579243,0.009579919,0.2334,-0.0333,-0.035600633,0.013480065,0.5,-0.1333,-0.0333,0.014790738,0.000744805,-0.002534602,0.072759354,-0.029453213,-0.070281385,0.027779564,0.202764389,0.009472758,0.006135586,0.003342452,40.5667,0,0.1667,3089,0.140370433,0.247562181,0.116427107,0.088728124,0.232225136,0.094699798,0.231576783,0.008268792,0.020701872,-0.007160705,0.014616769,0.012974938,0.004538164,0.002383345,0.002935759,0.001321257,0.006077915,0.008196806,0.00658705,0.000603361,0.008866463,0.000715479,0.012391246,0.003582333,-0.000348577,0.004398644,0.016108441,0.001985634,-0.001343449,0.006306802,0.001077265,0.00280855,-9.30E-05,0.002654969,-0.004222936,0.0090293,-0.002316006,0.003950679,0.002812425,0.004654699,0.005996012,0.001845197,0.009511651,0.003129893,0.003107204,-0.004604514,-0.004165859,0.006363817,0.004971971,0.014873486,0.004502388,0.003434572,0.001036035,0.005094573,0.002192819,0.008825029,0.008322631,0.008959956,-0.0967,0.64,0.9767,0.88,0.4267,0.3534,0.35,1.0833,0.54,0.83,0.95,0.67,0.010763746,0.011764905,0.016805265,0.013139601,0.013404516,0.004305098,0.010918848,0.004305098,0.017594428,0.006629209,-0.002830267,0.018963311,499.6853321,0.020831719,0.006177127,0.021194407,0.003536227,0.000519247,-0.003726801,-0.004911283,97,-0.1,0,0.78853,54176.9,0.004986478,-0.039056215,0.013089739,-0.0667,0.2334,0.039460911,0.031440972,0.5566,0.4067,1.42,1.7233,0.023437742,-2.03E-05,0.000567542,0.001890356,-0.001415255,0.009057837,0.00418306,-0.0012416,0.002937184,0.007552165,0.00689975,0.008006569,0.008510158,0.014787484,0.031661798,-0.0122,-0.106463646,0.012536099,-0.0069,-0.0012,0.25,1.08,0.061167162,0.18057393,0.064538602,0.173898764,-0.042739757,-0.003120127,0.0131,0.010101096,0.027428711,11.55,0.012292313,231991.97,0.002634827,0.000388793,-13.6,0.013999189,0.02984369,0.035084324,-0.0787,0.032318877
12/1/1967,0.007511886,0.006100598,0.00249601,0.008345137,0.0044593,0.021341179,0.029557888,0.031291341,0.019922063,0.056332249,1,0.007569221,0.2,0.017849217,0.017229421,0.018687572,0.051396729,0.007274939,0.007405354,0.006864051,0.02640782,0.027841712,0.037371189,0.029666759,0.025239123,0.048630773,0.070024672,0.069706912,0.024730873,0.015020783,0.041015648,87.1866,87.3031,0.008205602,0.008031879,0.006095477,0.009408676,0.005760191,0.005155041,0.007573257,0.007325295,0.013356617,0.012042571,0.004761948,0.01148358,0.011363319,0.013921339,-0.01093989,0.006635008,0.009022101,0.010567842,0.003494101,0.001625273,0.015840503,0.009848221,0.006705376,0.2,0.1,0.115250285,0.016118187,0.4,0.0666,0.2333,0.0245732,0.036912688,0.123967804,0.078692269,0.023366176,0.039410268,0.092955188,-0.007873977,0.025902976,0.004552948,0.004539959,40.6333,0,-0.0334,3155,0.034004965,0.119376661,0.05465264,0.084098341,-0.025353467,0.055800767,-0.028835417,0.025054911,0.028463217,0.043105007,0.011444502,0.014936028,-0.000675349,0.000986745,0.002071692,0.005808807,-0.000496324,-0.002923481,-0.000916456,0.0016705,-0.003718407,0.001760513,-0.004573474,-0.000765346,0.007012031,-0.000217729,-0.00804919,-0.001320976,-0.002610777,0.001641408,0.001130991,-0.000373985,-0.001472056,0.003515539,0.002040597,0.00922832,0.000910282,0.000887714,-0.000113456,-0.003775916,-0.002001983,-0.001897861,-0.00608617,0.006201434,0.003078389,-0.01004527,-0.007601323,-0.002388863,0.001486585,0.008865176,0.000908273,0.002663202,0.000808656,0.002872258,0.002312197,0.009392782,0.010675891,0.007654669,0.28,0.4533,0.4333,0.4366,0.3966,0.41,0.3933,1.08,0.52,0.81,0.89,0.55,0.016944578,0.005397873,0.010053179,0.005179709,0.011940773,0.004612321,0.014904019,0.004612321,0.01499627,0.044149242,0.036873949,0.01131909,501.710245,0.014951575,0.015156984,0.014959313,-0.001778107,-0.000470901,-0.062324655,-9.29E-05,92.9,0,0.1,0.28086,31545.9,0.029864149,0.057836009,0.019733422,0.2,0.0666,0.011496165,0.009116429,0.3867,0.58,1.5267,1.8533,-0.005352663,0.060158471,-0.001383449,-0.002114293,0.003274912,-0.003711383,0.000730118,0.004503331,0.00088694,-0.00199453,-0.001093379,-0.004833444,-0.02186851,-0.002765035,0.01796121,-0.0215,-0.035242028,0.013166962,-0.0241,-0.0004,0.33,1.13,0.014368351,0.044663098,0.081041054,0.060865609,-0.059448033,0.015504187,0.013,0.012484557,0.025616648,0.5,0.009544097,228423.81,0.008758703,0.008572822,-16.21,0.025044147,0.001093257,0.008776263,0.004,0.007734235
3/1/1968,0.020189877,0.023682589,0.060231669,0.015613265,0.019437102,0.019849879,0.022114331,0.037292948,0.029022965,0.003223934,0.9,0.017722094,7.2,0.045315984,0.018174374,0.027696946,0.057245221,0.016537937,0.023891313,0.022350172,0.014174858,0.012171153,0.009709387,0.018056531,0.025882392,0.011757382,0.023492301,0.084624976,0.004708529,0.022989671,0.022277874,87.3375,87.3263,0.007408883,0.006672437,0.006501769,0.008507465,0.00516805,0.008754313,0.002956174,-0.00060006,0.011076828,0.010747127,0.005751987,0.009161414,0.007580725,0.010833481,-0.002002103,0.005246016,0.01086119,0.005848536,0.004261049,-0.00302046,0.016011578,0.015100996,-0.001512339,-0.4,-0.1667,-0.185658395,-0.002124904,-0.9667,0,-0.3,-0.042058002,-0.095561417,-0.024972809,-0.012692644,-0.055114929,-0.067873767,-0.053412477,-0.060278911,-0.083301726,0.000917764,0.001793482,40.6667,-0.1,0.0667,3229,0.006664347,-0.035293471,-0.000256945,-0.04252191,-0.147279406,0.029581338,0.146905405,0.013614219,0.024086086,0.012921163,0.004645625,0.009377962,0.002001611,0.001269619,-0.000171808,-0.001512972,0.001783996,0.001542801,-0.003585149,0.002620124,0.003591082,0.002459162,-0.016128622,0.008482697,0.001367079,-0.000342629,0.005726727,0.005235125,0.00371528,-0.001841861,0.000373926,0.000480611,0.004557956,0.00076613,0.000438244,0.003314397,0.009188388,-0.001093379,0.001766383,0.002747527,0.011842165,0.000902114,0.000833661,0.000934682,0.002003812,-0.002470509,-0.011301633,-0.011301512,0.004621741,0.011640192,0.013799744,0.01670421,0.019245835,0.022101522,0.021423775,0.00762719,0.004377449,0.020269894,0.6167,0.2967,-0.0233,-0.09,-0.0333,0.1,0.1067,1.22,0.2,0.42,0.56,0.53,0.001170025,0.003274196,0.007183954,0.009768665,0.011127244,-0.009050444,0.017126201,0.003671184,-0.007509862,-0.031983681,-0.048521579,-0.00441455,491.3074571,-0.014775283,0.017873769,-0.017909952,0.003506995,0.000337801,-0.084101217,0.0086028,97.2,0,0.2,-0.6728,6085.1,0.013923629,0.030094338,0.011521354,0.1334,-0.1333,-0.006487345,-0.014651869,-0.07,0.2633,0.8433,1.34,0.005304984,0.017312486,0.005669356,0.000880795,-0.003715677,0.001710589,-0.004242628,-0.000160378,0.0008543,0.001762187,-0.001059733,0.009881943,0.006656795,-0.006546506,-0.043526427,0.0809,-0.019908309,0.018977552,0,-0.0039,0.28,0.79,0.001425374,-0.028277093,-0.006005874,0.045177062,0.005470129,0.009188426,0.0152,0.009876623,0.010540022,150.17,-0.013832194,261543.54,0.00783984,0.012844426,171.75,-0.149230569,-0.031300311,-0.035576875,0.122,-0.026644639
6/1/1968,0.016569952,0.015112482,0.021075468,0.015374554,0.012220343,0.037536726,-0.002443501,-0.024495924,-0.012351515,0.024412255,1.5,0.005173393,-2.2,0.017947939,0.01936703,0.016591763,0.015140064,0.016321688,0.018810305,0.017873196,0.013391138,0.006261334,0.009642069,0.021618214,0.020336545,0.035532861,0.01641973,0.030459651,0.007324654,0.010296547,0.009335471,87.4736,87.2782,0.008896595,0.008907569,0.007138286,0.009029771,0.008624441,0.006373473,0.008344449,0.015682713,0.00991344,0.008660752,0.002190565,0.008330543,0.012583542,0.009896988,0.013436381,0.009001548,0.008845267,0.013167602,0.009479847,0.004063878,0.010671586,0.010260653,0.011219162,0.3333,-0.1666,-0.145982604,-0.044952939,0.2,-0.2,-0.3333,-0.012739005,-0.046877188,-0.153767477,-0.203716875,-0.156678388,0.110342273,-0.076756307,0.033033476,-0.013571457,0.007695305,0.009516818,40.7,0,0.0667,3322,0.000229062,0.123954884,-0.002058169,-0.017344023,0.082455395,-0.017529541,-0.00114865,0.008921141,0.027124554,-0.029554413,-0.002590732,0.017004701,-0.000373661,0.000272932,0.000293939,-0.000987133,-0.000557851,-0.000724843,-0.00039349,-0.000144798,-0.000882109,7.84E-05,0.005078231,-0.004233416,-0.003520473,-0.004582697,-0.001894325,0.003343398,-0.008357708,0.001079221,0.000967992,-0.001556655,-0.000351371,-0.004604957,0.00042015,0.005529839,-0.002979946,-9.50E-05,-0.001999792,0.001770378,-0.007964341,0.004552476,0.011779195,-0.005170733,-0.004121239,-0.007168237,-0.011582339,-0.011580774,0.004100891,0.002257027,0.003650563,0.006440371,0.007583214,0.009284858,0.010181343,0.007093076,0.006875116,0.017456609,1.1933,0.47,0.4066,0.47,0.1333,0.1266,0.1933,1.28,0.13,0.42,0.22,0.56,0.003048392,0.007190075,0.006641674,0.015170092,0.01316943,0.010449685,0.017370881,0.011813197,0.029135106,0.019553596,0.003232227,0.03032402,498.2353434,0.034444601,0.01066673,0.036874512,-0.004385668,6.08E-05,-0.005877588,-0.006653753,92.4,0,0,-1.46572,-40437.9,0.012589567,0.009350396,0.008656017,-0.6,0.1667,-0.034230337,-0.034746674,0.23,-0.46,-0.12,0.2733,-0.006369448,-0.140914258,0.002311661,-0.010790683,-0.00131161,-0.002732481,-0.003337627,0.000959659,-0.003022012,-0.00195185,0.000880822,-0.005934954,0.038592464,0.014653086,-0.019391071,0.083,-0.049625322,0.020714153,0.0069,-0.0009,0.5,0.1,0.012739026,-0.029100014,0.012719812,-0.004920305,0.098301309,-0.006116227,0.0144,0.009780029,0.032040753,-20.4,0.020971926,253476.11,0.007404617,0.004289408,-53.81,0.052303077,0.06738047,0.073987887,-0.1733,0.067600796
9/1/1968,0.007719683,0.018568543,0.04400346,0.012662301,0.01579725,-0.027650566,0.01543951,0.024394534,0.013624982,0.020300525,0.8,0.002991188,-2.3,0.055708069,0.014393527,0.068694366,0.058363331,0.003192569,0.007464292,0.007236282,0.007728805,0.00960656,0.012718431,0.005041762,-0.006652831,0.029398054,0.014021928,0.002858219,0.012156522,0.003242587,0.00967888,87.1289,86.6718,0.008954779,0.008745995,0.004061476,0.010822033,0.005127257,0.002813023,0.006025254,0.010385113,0.013066882,0.012698256,0.00754594,0.011157434,0.012055112,0.013045415,0.007387377,0.010142964,0.009930955,0.011895716,0.009370156,0.003470217,0.017627019,0.009907512,0.001981797,-0.1667,-0.0334,-0.025237984,-0.001579268,-0.1333,0,-0.0333,0.014190576,-0.016687997,0.005347472,-0.006734032,0.033551566,-0.053834311,0.018004478,-0.013082689,-0.011878623,0.005637586,0.007041584,40.8,0,0.1,3477,0.043904005,0.032497283,0.070108227,-0.001843411,0.172891003,0.053857144,-0.025612458,0.009703347,0.026962061,0.002206908,-0.012899689,0.01171459,0.000105199,-0.000448492,-0.001594152,-0.00339443,-0.002982142,0.000698236,0.002226987,-0.000489068,0.000104586,-0.000657608,0.002838281,-0.003018224,0.003640088,0.013944021,-0.000111153,-0.002058392,0.010996586,-0.003161473,-0.000973738,-0.000325328,-0.002117437,0.000627342,0.002244418,-0.001189314,-0.001965781,0.003725554,0.003554632,-0.000986901,-0.001976984,-0.001912681,-0.004412466,-0.004080547,0.002004733,-0.011134907,-0.003862147,-0.011135614,0.004292009,0.005918891,0.00042554,0.002718862,0.004882769,0.000439993,0.00161079,0.01669593,0.015687543,-0.009130599,-0.0366,-0.3233,-0.3566,-0.4333,-0.2833,-0.1766,-0.16,1.4033,0.1,0.31,0.26,0.77,0.008776953,0.005921993,0.005791461,0.013979656,0.019257542,0.010131299,0.010333519,0.011798903,0.007065025,0.006968699,0.003775903,0.007077089,500.1745279,0.007741778,0.00467982,0.006685489,-0.004869801,-0.006483275,-0.00100389,-0.004833172,92.4,0.2,0.2,0.34518,30169.8,0.005979838,0.006996977,0.012938672,0.0333,0.0333,0.021989473,0.04134069,-0.3333,-0.7467,-0.4167,0.1333,0.007379057,0.042695064,0.000964759,0.005836587,0.002066514,0.003439921,0.005726145,0.004196378,0.004689952,0.000824327,0.003694636,-0.002405889,0.013762447,0.015796602,0.028418539,0.0629,-0.008402341,0.017285658,0.0034,-0.0007,-0.12,0.02,-0.0141644,0.038614738,0.112399026,0.107454623,0.118860524,0.009160369,0.0143,0.014493007,0.017242903,4.08,0.014471557,253807.89,0.006803669,0.005017257,-8.88,0.013163635,0.019099534,0.016677353,-0.0179,0.005890976
12/1/1968,0.003925486,0.004500703,-0.00588135,0.010944533,0.000233137,0.010819544,0.023376636,0.03416074,0.02690163,0.013941635,0.6,0.000906804,-1.9,0.012726133,0.008315963,-0.022472227,-0.008463492,0.007707648,0.003768347,0.003921648,0.015071294,0.014345885,0.019668244,0.01372721,0.020462116,0.00942417,0.042553294,0.040370503,0.009202535,0.022604643,0.014954905,87.4346,87.0984,0.009774461,0.010530042,0.005062843,0.0110649,0.007116518,0.005424109,0.004495231,0.023312885,0.016330731,0.014563127,0.008980603,0.01435416,0.013087547,0.016071077,-0.020322781,0.010682302,0.006236229,0.012178035,0.008832816,-0.008581764,0.014388751,0.009563756,0.005216286,-0.0333,-0.1333,-0.109543644,-0.008774343,-0.3667,-0.1333,-0.0334,-0.0421093,-0.004215816,-0.114289146,-0.043735158,-0.073717608,-0.01224278,-0.02992357,0.004106864,-0.010295218,0.005874406,0.006190547,40.8667,-0.1333,0.1666,3705,0.039532517,0.10184336,0.019261088,0.047735404,-0.191324705,0.088406795,0.106185423,0.019584993,0.029146069,0.044293662,0.016217319,0.014027267,0.000667475,0.000414304,0.004276536,0.014832886,0.006249079,0.000810975,0.000788791,0.000557314,0.000863091,0.000520581,0.000905634,0.000920723,-0.000703003,0.002794379,0.004222748,-0.003335885,-0.006408931,0.00166996,0.00148259,0.001869982,0.004351333,-0.003182456,-0.001902698,-0.00513414,0.001881108,-0.001119991,0.000714156,-0.001861489,0.001920101,-0.000966297,-0.000154199,0.008080846,0.000967854,-0.007190612,-0.011552794,-0.011554684,0.004731804,0.009358273,0.007801223,0.007347097,0.007271965,-0.002433965,-0.001971771,0.021556055,0.022103836,-0.000466503,-0.03,0.39,0.3933,0.3267,0.31,0.1666,0.1634,1.2567,0.1,0.25,0.18,0.38,0.015883777,0.009089319,0.010601307,0.022029339,0.026081863,0.01624962,0.016469822,0.017828841,0.034879424,0.019584322,0.011876914,0.036750399,514.9139666,0.034952363,0.034620736,0.037061732,-0.000674364,-0.004465044,-0.00121438,-0.000186359,91.7,-0.1,-0.1,-0.32365,-3239.3,0.017725146,0.024881169,0.00266684,-0.0667,-0.0667,0.013425349,0.001910981,0.25,-0.33,-0.14,0.3267,0.014440013,0.034710605,-0.003322899,-3.39E-05,0.004160838,0.000751565,-0.001702338,-0.002454775,-0.002056014,0.001691023,-0.000174809,0.004010538,-0.024425507,-0.0077192,0.027951321,0.1212,-0.030725476,0.018021625,-0.0172,0.001,0,0.05,-0.045230467,0.016901811,0.025583552,0.05912512,0.042566575,0.015083242,0.0145,0.011919092,0.027215015,27.91,0.003468781,254765.34,0.013011661,0.015230347,16.98,-0.000296406,0.051977072,0.05250267,-0.1152,0.03565988
3/1/1969,0.015529939,0.011026823,0.018758849,0.008672473,0.011046107,0.057216858,0.027494714,0.035829753,0.025278229,0.033189588,1.2,0.00226404,-1.3,0.040875629,0.009139705,-0.12357343,-0.099070155,0.00247674,0.017250899,0.017366191,0.019267185,0.01376199,0.013682771,0.022336554,0.021620073,0.027109403,0.01234681,-0.018021985,0.013631622,0.024115185,0.01792011,88.1488,87.6705,0.010048259,0.010385507,0.008015165,0.010177226,0.009782045,0.01243536,0.001027313,0.017555901,0.015915053,0.013257199,0.005777994,0.012973925,0.011830136,0.015816818,0.017374376,0.007491042,0.008464065,0.009725946,0.00622542,0.013419926,-0.002406097,0.010352105,0.008689953,0.2333,0,0.01178802,-0.026916745,-0.1666,-0.0333,0.0334,-0.0060698,0.021317422,0.025093713,-0.154935811,0.008163311,0.008918677,0.013497703,-0.029108166,0.019132784,0.014155505,0.009319975,40.6667,0.0333,-0.1,3828,0.058900688,0.156413019,0.033807364,0.210932091,0.192604552,-0.016463329,-0.092133671,-0.001070674,0.011311378,0.011019156,0.006512686,0.015091086,-0.001342346,-0.00067713,-0.003850974,-0.009270955,-0.003075463,-0.003020573,-0.00327072,0.000400126,-0.002939142,0.000214848,-0.007823323,0.000457071,-0.000471991,-0.000515599,-0.007732872,7.60E-05,0.008425357,-0.00215337,-0.000183262,0.001213625,0.001578829,0.000399762,-0.00058815,0.002893201,-0.000970978,-0.000146762,-0.001095792,-0.000935491,0.008574768,-0.001843363,-0.007446777,0.00390011,0.00688783,-0.006512929,0.001086771,0.008408801,0.003022669,0.007160938,0.00368459,0.001423205,-0.007115358,0.007929119,0.00322015,0.001832761,0.005644564,0.022251623,0.65,0.5066,0.5567,0.5266,0.4067,0.4567,0.35,1.2,0.15,0.27,0.08,0.56,-0.006984787,0.005714189,0.004798966,0.02787,0.018635823,0.013949261,0.020284891,0.01539303,-0.006885481,-0.013681271,-0.016158353,-0.006064245,510.5348248,-0.013699706,0.016818333,-0.016668537,0.003344096,-0.000704627,0.001423607,0.001582942,98.2,-0.7,-0.6,-0.78955,-9938.4,0.018667921,0.035124166,-0.004369001,-0.2666,0,-0.011855702,-0.017299309,0.5566,-0.4733,-0.2333,0.1333,-0.018740563,0.036814823,-0.000794039,0.013298149,-0.000343035,-0.001828692,0.004766006,0.001892306,0.004507017,-0.001905149,-0.002012816,-0.000293038,-0.008849772,-0.010418843,-0.063283691,0.0401,0.01327416,0.018355376,0.0069,0.0008,0.7,0.09,0.09395242,0.091578747,0.003232981,-0.029663087,0.043653571,0.005970167,0.0149,0.011778699,0.020454397,42.05,0.013375178,263308.44,0.009562152,0.008674984,31.62,-0.019608269,-0.041719887,-0.043659495,0.157,-0.060932663
6/1/1969,0.003035342,0.00643037,-0.002630407,0.012318968,0.00221592,-0.005908584,0.005335527,0.010423854,0.010838486,-0.009270793,0.9,-0.003122934,-4.9,0.003054222,0.008427281,0.198153246,0.180058497,0.009742581,0.001007745,0.001119737,0.004356209,-0.003048123,-0.008688513,0.012439936,0.005125617,0.02028578,-0.021011942,-0.057347653,-0.003747462,0.01554877,0.014027805,87.5898,86.9229,0.009488762,0.010198369,0.005212372,0.010664997,0.007055914,0.005094732,0.005399385,0.018631488,0.013248252,0.013083743,0.010316967,0.011967636,0.012552466,0.013250408,-0.00394468,0.011894333,0.006145496,0.012168143,0.008620679,-0.00022987,0.01263396,0.006470635,0.005668593,0.1334,0.0333,0.040501718,0.006930557,0.1333,0.0333,0.0666,0.066045885,-0.085433556,0.099805744,0.050881657,0.026739594,0.048032306,-0.010305442,0.010910642,0.015780066,0.002238946,0.009217845,40.8,0,0,3843,-0.082777307,-0.108324177,-0.064417071,-0.28483712,-0.044452024,-0.1037969,0.191004563,0.006627769,0.007003749,-0.006825811,0.021724721,0.011135954,0.003034971,0.001028493,0.003136941,-0.000581269,0.00199426,0.004967679,0.001658592,0.000986474,0.006399569,0.001051412,0.00455859,0.000770476,0.000362053,-0.006071107,0.01143757,-0.00121948,0.007033031,0.003447875,0.001507348,0.002808066,0.002891165,0.002744691,0.00161019,-0.005588578,0.000470751,0.003516671,0.002446361,0.008827762,-0.000204102,0.009728152,0.023977299,-0.006069387,-0.008999049,-0.00754628,0.025624178,0.05610427,0.004946782,0.024032575,0.001344724,0.00036695,0.009475937,-0.008207664,-0.001104256,0.026241506,0.024237103,-0.011217739,1.76,0.1034,0.0966,0.21,0.1766,0.1867,0.21,1.2333,0.15,0.38,0.16,1.34,-0.003803755,-0.007706763,-0.006901818,0.023361211,0.015402513,0.011347802,0.014562692,0.013913537,-0.007260525,0.0140012,0.004258621,-0.009850701,500.6290189,-0.011732862,0.007910754,-0.014485921,0.001783585,0.001194195,-0.000125531,0.002694543,91.5,0.9,0.8,-1.22174,-56573.5,0.002874394,0.007853136,0.022431886,-0.1334,0.1334,-0.018440821,-0.026477781,0.1967,-2.13,-1.7967,-1.44,0.037089543,-0.019176996,-0.000173337,-0.007811931,0.000718146,0.003286572,-0.000144472,0.001787042,-0.00206862,0.004283338,0.004423382,0.000698779,0.02641909,0.009624238,-0.018539113,-0.0224,-0.034054627,0.023118207,0.0172,0,0.88,-0.79,-0.057317993,-0.200670611,-0.081334633,0.10406936,0.066361533,0.008888947,0.0151,0.011641575,0.014469233,20.43,0.026589356,271605.38,0.006874575,0.002241035,7.59,-0.00443453,0.007370724,0.013269493,0.0081,-0.013315975
